,year,player,POS,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT,BENCH,BAR,PAN,PBHGT,PDHGT
582,2016,caris levert,SG,77.75,191.0,22.2,0.076,82.0,101.0,8.5,9.3,,,,,,,105.5%,78.6,,
583,2016,thon maker,PF,83.75,216.0,21.6,0.061,87.0,110.5,8.75,9.5,32.0,36.5,11.15,3.09,3.33,,103.9%,83.1,142.5,147.0
584,2016,patrick mccaw,PG-SG,77.25,180.8,21.3,0.047,82.0,100.5,8.75,8.8,30.0,38.0,11.01,2.97,3.3,,106.1%,76.6,130.5,138.5
585,2016,georges niang,PF,78.75,230.8,26.2,0.101,82.0,103.0,9.25,9.3,25.0,31.0,11.64,3.17,3.49,,104.1%,85.6,128.0,134.0
586,2016,chinanu onuaku,C,81.0,245.2,26.3,0.086,86.75,108.5,9.0,8.0,27.5,33.5,11.65,3.0,3.5,,107.1%,72.0,136.0,142.0
587,2016,marcus paige,PG,72.5,163.8,21.9,0.043,78.25,97.0,7.75,8.8,33.5,39.5,10.82,2.69,3.15,,107.9%,67.8,130.5,136.5
588,2016,gary payton ii,PG,74.0,183.8,23.6,0.04,80.0,99.5,8.75,9.5,31.5,38.5,11.57,3.17,3.23,,108.1%,83.1,131.0,138.0
589,2016,jakob poeltl,C,84.25,239.0,23.7,0.058,86.75,111.5,9.25,10.3,,,,,,,103.0%,94.8,,
590,2016,taurean prince,SF,78.5,220.2,25.1,0.065,83.5,102.0,9.0,8.5,34.0,36.0,10.96,2.8,3.24,,106.4%,76.5,136.0,138.0
591,2016,zhou qi,PF-C,85.25,218.2,21.1,0.049,91.75,112.5,9.25,9.5,31.5,32.0,11.27,2.9,3.46,,107.6%,87.9,144.0,144.5
592,2016,malachi richardson,SG-SF,76.75,199.6,23.8,0.07,84.0,101.5,8.75,10.0,33.0,38.0,10.56,3.25,3.33,,109.4%,87.5,134.5,139.5
593,2016,wayne selden,SG,76.25,232.4,28.1,0.073,82.5,101.0,9.0,9.3,,,,,,,108.2%,83.3,,
594,2016,pascal siakam,PF,80.25,226.6,24.7,0.052,87.25,107.5,9.25,10.0,30.5,36.5,11.25,3.09,3.41,,108.7%,92.5,138.0,144.0
595,2016,diamond stone,C,81.0,254.4,27.3,0.129,86.75,108.5,8.5,7.8,27.0,29.5,12.02,3.22,3.5,,107.1%,65.9,135.5,138.0
596,2016,tyler ulis,PG,68.75,149.2,22.2,0.052,74.0,88.5,7.5,7.5,32.5,38.0,10.8,2.88,3.2,,107.6%,56.3,121.0,126.5
597,2016,jarrod uthoff,PF,80.5,214.4,23.3,0.06,83.5,104.0,8.75,9.0,29.0,34.5,11.52,3.03,3.5,,103.7%,78.8,133.0,138.5
598,2016,denzel valentine,SG-SF,76.0,210.4,25.6,0.092,82.75,102.0,8.5,9.8,27.0,32.0,10.51,3.22,3.46,,108.9%,82.9,129.0,134.0
599,2016,isaiah whitehead,PG-SG,75.25,210.0,26.1,0.093,80.75,100.0,8.5,8.8,27.5,35.5,11.65,3.21,3.34,,107.3%,74.4,127.5,135.5
600,2016,troy williams,SF,77.75,217.8,25.3,0.1,80.25,102.0,8.25,9.3,30.0,36.0,10.72,3.08,3.35,,103.2%,76.3,132.0,138.0
601,2016,kyle wiltjer,PF,80.75,242.8,26.2,0.153,84.25,102.5,8.25,9.5,28.5,35.5,11.35,3.04,3.48,,104.3%,78.4,131.0,138.0
602,2016,stephen zimmerman,C,82.25,234.0,24.3,0.112,87.25,108.5,9.0,9.0,26.0,31.0,12.08,3.16,3.43,,106.1%,81.0,134.5,139.5
603,2015,cliff alexander,PF-C,79.25,239.2,26.8,0.058,87.5,109.5,9.5,10.3,,,,,,,110.4%,97.4,,
604,2015,justin anderson,SF-SG,77.25,230.6,27.2,0.05,83.75,101.0,8.5,9.5,38.0,43.0,11.13,2.88,3.22,12.0,108.4%,80.8,139.0,144.0
605,2015,brandon ashley,PF,79.25,228.0,25.5,0.088,87.75,105.0,9.0,9.5,31.5,35.5,11.21,3.35,3.58,9.0,110.7%,85.5,136.5,140.5
606,2015,ryan boatright,PG,70.0,169.6,24.3,0.066,72.5,92.5,7.5,8.8,32.0,41.0,10.71,3.05,3.26,10.0,103.6%,65.6,124.5,133.5
607,2015,devin booker,SG,76.5,205.8,24.7,0.083,80.25,102.5,8.75,9.0,27.5,34.5,10.27,2.75,3.28,8.0,104.9%,78.8,130.0,137.0
608,2015,anthony brown,SF-SG,77.75,211.0,24.5,0.061,83.0,104.5,8.5,9.0,27.5,34.5,10.94,3.29,3.18,4.0,106.8%,76.5,132.0,139.0
609,2015,willie cauleystein,C,83.25,242.4,24.6,0.063,87.0,111.0,9.5,9.0,,,,,,,104.5%,85.5,,
610,2015,rakeem christmas,PF-C,80.25,242.6,26.5,0.096,89.25,110.5,9.25,9.0,29.0,32.0,11.6,3.3,3.47,9.0,111.2%,83.3,139.5,142.5
611,2015,pat connaughton,SG,76.0,215.0,26.2,0.102,80.0,96.0,8.5,9.3,37.5,44.0,10.58,3.08,3.2,13.0,105.3%,78.6,133.5,140.0
612,2015,quinn cook,PG,72.25,179.0,24.1,0.067,76.0,96.5,7.5,8.8,24.5,31.0,11.44,3.41,3.38,14.0,105.2%,65.6,121.0,127.5
613,2015,branden dawson,PF,77.5,230.2,26.9,0.058,83.0,105.0,9.0,8.8,28.5,34.5,12.22,3.53,3.2,12.0,107.1%,78.8,133.5,139.5
614,2015,sam dekker,SF,79.75,218.6,24.2,0.075,83.5,106.0,8.5,9.3,25.5,34.5,10.64,2.96,3.28,5.0,104.7%,78.6,131.5,140.5
615,2015,michael frazier ii,SG,75.75,199.4,24.4,0.074,80.0,101.5,8.25,9.3,27.0,35.0,10.66,3.02,3.32,10.0,105.6%,76.3,128.5,136.5
616,2015,treveon graham,SF,76.0,219.4,26.7,0.055,82.5,103.0,8.5,8.3,28.5,31.5,11.64,3.15,3.3,11.0,108.6%,70.1,131.5,134.5
617,2015,jerian grant,PG,75.25,198.0,24.6,0.056,79.5,100.0,8.25,8.5,,,,,,,105.6%,70.1,,
618,2015,olivier hanlan,PG-SG,75.25,185.8,23.1,0.043,78.0,100.0,8.0,8.8,28.0,34.0,11.41,3.12,3.25,19.0,103.7%,70.0,128.0,134.0
619,2015,montrezl harrell,PF,79.0,253.4,28.5,0.119,88.25,109.0,9.0,9.8,,,,,,,111.7%,87.8,,
620,2015,aaron harrison,SG,76.5,209.2,25.1,0.06,80.25,100.5,8.75,10.0,28.5,34.5,,,3.27,1.0,104.9%,87.5,129.0,135.0
621,2015,andrew harrison,PG,76.5,213.2,25.6,0.059,81.0,100.0,8.25,9.3,26.5,33.0,11.2,,3.34,,105.9%,76.3,126.5,133.0
622,2015,tyler harvey,SG,74.75,181.4,22.8,0.092,77.5,98.5,7.75,8.8,26.0,28.5,10.56,2.93,3.44,1.0,103.7%,67.8,124.5,127.0
623,2015,corey hawkins,SG-PG,72.75,191.8,25.5,0.055,80.0,99.5,8.75,9.0,28.5,34.0,10.81,,3.51,9.0,110.0%,78.8,128.0,133.5
624,2015,rondae hollisjefferson,SF,77.5,210.8,24.7,0.05,86.0,104.0,8.75,9.8,32.0,38.0,10.41,3.19,3.12,13.0,111.0%,85.3,136.0,142.0
625,2015,jonathan holmes,PF-SF,80.25,242.2,26.4,0.072,83.5,107.5,8.25,9.5,25.5,31.0,10.95,3.12,3.51,,104.0%,78.4,133.0,138.5
626,2015,richaun holmes,PF,80.25,242.8,26.5,0.088,85.5,108.0,8.5,8.5,32.5,36.0,11.24,3.31,3.32,15.0,106.5%,72.3,140.5,144.0
627,2015,rj hunter,SG,76.5,185.0,22.2,0.06,82.5,104.0,8.5,8.3,27.5,33.5,10.87,2.91,3.26,1.0,107.8%,70.1,131.5,137.5
628,2015,vince hunter,PF,78.75,208.4,23.6,0.046,83.0,104.5,9.0,8.8,33.5,37.5,11.19,3.06,3.26,13.0,105.4%,78.8,138.0,142.0
629,2015,dakari johnson,C,83.0,264.6,27.0,0.149,86.0,112.0,9.25,10.5,22.5,25.0,11.76,2.94,3.62,4.0,103.6%,97.1,134.5,137.0
630,2015,stanley johnson,SF,77.0,241.8,28.7,0.075,83.5,102.0,9.0,9.0,,,,,,,108.4%,81.0,,
631,2015,tyus jones,PG,72.5,184.6,24.7,0.065,77.0,97.0,8.25,8.8,26.5,32.5,11.84,2.95,3.32,2.0,106.2%,72.2,123.5,129.5
632,2015,frank kaminsky,C-PF,83.75,231.2,23.2,0.094,83.0,109.5,8.5,9.5,,,,,,,99.1%,80.8,,
633,2015,kevon looney,PF,80.0,222.4,24.4,0.119,87.5,110.0,9.5,9.3,,,,,,,109.4%,87.9,,
634,2015,trey lyles,PF,81.0,241.2,25.8,0.121,85.5,108.0,9.25,10.3,,,,,,,105.6%,94.8,,
635,2015,jarell martin,PF,80.0,238.6,26.2,0.101,81.0,106.5,8.25,9.5,28.5,35.0,11.2,2.97,3.27,19.0,101.3%,78.4,135.0,141.5
636,2015,tj mcconnell,PG,72.5,187.8,25.1,0.073,74.0,96.5,7.5,7.0,26.0,31.5,10.95,3.09,3.3,7.0,102.1%,52.5,122.5,128.0
637,2015,chris mccullough,PF,80.25,199.0,21.7,0.062,87.25,109.0,8.75,8.8,,,,,,,108.7%,76.6,,
638,2015,jordan mickey,PF,79.0,238.0,26.8,0.072,87.25,106.0,8.75,9.5,33.0,37.5,11.72,3.13,3.28,9.0,110.4%,83.1,139.0,143.5
639,2015,larry nance,PF,79.5,226.6,25.2,0.064,85.5,108.0,9.0,9.8,29.0,37.5,10.93,3.01,3.25,10.0,107.5%,87.8,137.0,145.5
640,2015,kelly oubre,SF-SG,77.75,202.8,23.6,0.057,86.25,102.5,9.0,8.8,34.5,37.0,11.09,3.12,3.32,7.0,110.9%,78.8,137.0,139.5
641,2015,cameron payne,PG,72.75,182.8,24.3,0.063,79.25,97.5,8.5,8.3,29.8,35.5,10.9,2.93,3.28,0.0,108.9%,70.1,127.3,133.0
642,2015,terran petteway,SG,76.75,209.2,25.0,0.049,83.25,104.5,8.25,8.3,25.0,31.0,10.91,3.1,3.32,15.0,108.5%,68.1,129.5,135.5
643,2015,bobby portis,PF,81.5,246.2,26.1,0.089,86.0,108.5,9.5,9.3,25.0,31.5,11.78,3.28,3.56,5.0,105.5%,87.9,133.5,140.0
644,2015,norman powell,SG,75.0,215.4,26.9,0.064,82.75,102.5,9.25,9.0,32.5,40.5,10.69,3.2,3.2,5.0,110.3%,83.3,135.0,143.0
645,2015,michael qualls,SG-SF,76.0,201.4,24.5,0.04,84.25,104.5,9.0,10.3,34.0,39.5,11.88,,3.18,9.0,110.9%,92.3,138.5,144.0
646,2015,chasson randle,PG,72.25,178.8,24.1,0.045,79.0,96.5,8.5,9.5,33.5,39.5,10.63,2.81,3.2,6.0,109.3%,80.8,130.0,136.0
647,2015,terry rozier,PG-SG,72.5,190.2,25.4,0.056,80.25,98.5,8.25,8.5,33.0,38.0,10.84,2.84,3.15,7.0,110.7%,70.1,131.5,136.5
648,2015,dangelo russell,PG-SG,75.25,193.4,24.0,0.083,81.75,102.0,8.75,9.8,,,,,,,108.6%,85.3,,
649,2015,keifer sykes,PG,70.5,167.2,23.6,0.05,74.0,93.0,8.5,9.5,34.0,43.0,10.47,3.15,3.13,8.0,105.0%,80.8,127.0,136.0
650,2015,marcus thornton,PG-SG,73.75,177.4,22.9,0.053,79.75,97.5,8.25,8.5,34.5,43.0,10.78,2.88,3.02,3.0,108.1%,70.1,132.0,140.5
651,2015,jp tokoto,SF-SG,77.25,195.8,23.1,0.041,82.0,100.5,8.0,8.8,34.5,40.0,10.97,3.2,3.27,12.0,106.1%,70.0,135.0,140.5
652,2015,myles turner,C-PF,81.75,238.6,25.1,0.093,88.0,112.0,9.25,9.3,,,,,,,107.6%,85.6,,
653,2015,robert upshaw,C,82.75,258.2,26.5,0.125,89.5,113.0,10.0,11.0,,,,,,,108.2%,110.0,,
654,2015,rashad vaughn,SG,75.75,198.6,24.3,0.062,79.0,101.0,8.0,8.5,28.0,34.0,11.4,3.1,3.21,5.0,104.3%,68.0,129.0,135.0
655,2015,chris walker,PF,80.75,208.0,22.4,0.051,86.75,108.0,9.0,9.0,30.5,37.0,11.25,3.41,3.35,6.0,107.4%,81.0,138.5,145.0
656,2015,dez wells,SG,75.0,208.8,26.1,0.081,81.5,100.5,8.75,9.8,31.5,39.0,10.56,3.05,3.2,15.0,108.7%,85.3,132.0,139.5
657,2015,alan williams,PF,79.25,261.4,29.3,0.12,85.75,106.5,8.5,9.5,25.5,28.5,12.26,3.54,3.5,8.0,108.2%,80.8,132.0,135.0
658,2015,justise winslow,SF,76.5,221.8,26.6,0.053,82.25,104.5,8.5,9.3,,,,,,,107.5%,78.6,,
659,2015,christian wood,PF,81.25,216.0,23.0,0.147,87.25,111.5,9.25,10.8,,,,,,,107.4%,99.4,,
660,2015,delon wright,PG,76.25,181.4,21.9,0.066,79.5,101.5,8.0,8.5,29.5,31.0,11.16,3.5,3.29,4.0,104.3%,68.0,131.0,132.5
661,2014,jordan adams,SG,75.5,208.8,25.8,0.108,82.0,102.0,8.5,7.5,24.5,29.5,12.13,3.05,3.5,,108.6%,63.8,126.5,131.5
662,2014,kyle anderson,SF,79.5,230.1,25.6,0.134,86.75,107.5,8.25,8.8,,,,,,,109.1%,72.2,,
663,2014,thanasis antetokounmpo,SF,77.25,205.2,24.2,0.061,84.0,104.5,9.0,9.8,31.5,39.5,11.39,3.05,3.18,,108.7%,87.8,136.0,144.0
664,2014,jordan bachynski,PF,85.25,254.1,24.6,0.075,88.0,108.5,9.25,10.0,29.0,33.0,12.15,3.03,3.36,,103.2%,92.5,137.5,141.5
665,2014,cameron bairstow,PF,80.75,252.4,27.2,0.087,84.75,107.0,8.75,9.0,31.0,33.5,11.39,3.09,3.37,,105.0%,78.8,138.0,140.5
666,2014,khem birch,PF,79.5,208.8,23.2,0.06,85.0,107.0,9.0,8.5,30.5,35.5,11.6,3.24,3.26,,106.9%,76.5,137.5,142.5
667,2014,alec brown,PF,84.25,231.2,22.9,0.077,85.5,109.0,9.25,8.8,27.0,30.0,12.05,2.91,3.48,,101.5%,80.9,136.0,139.0
668,2014,jabari brown,SG,75.0,201.9,25.2,0.061,80.25,100.0,9.0,9.3,28.0,32.0,11.6,3.26,3.5,,107.0%,83.3,128.0,132.0
669,2014,markel brown,SG,74.5,184.4,23.4,0.042,80.75,100.0,8.25,9.8,36.5,43.5,12.62,2.9,3.18,,108.4%,80.4,136.5,143.5
670,2014,deonte burton,PG,72.0,192.8,26.1,0.077,79.0,97.5,8.25,8.0,29.0,39.5,11.28,3.08,3.28,,109.7%,66.0,126.5,137.0
671,2014,semaj christon,PG,73.5,186.0,24.2,0.053,78.5,99.0,8.5,8.3,30.5,36.5,11.55,3.21,3.32,,106.8%,70.1,129.5,135.5
672,2014,jordan clarkson,PG,75.25,186.3,23.1,0.043,80.0,98.0,8.25,9.0,33.0,38.5,10.76,2.98,3.28,,106.3%,74.3,131.0,136.5
673,2014,aaron craft,PG,72.75,191.6,25.4,0.061,74.0,94.5,7.75,8.5,29.0,32.0,10.78,2.9,3.26,,101.7%,65.9,123.5,126.5
674,2014,deandre daniels,SF,79.25,196.0,21.9,0.039,86.0,106.5,9.25,10.5,26.5,32.0,11.46,3.04,3.44,,108.5%,97.1,133.0,138.5
675,2014,spencer dinwiddie,PG,76.5,204.9,24.6,0.054,80.25,103.0,8.25,9.0,,,,,,,104.9%,74.3,,
676,2014,cleanthony early,SF,78.0,209.4,24.2,0.045,82.75,101.5,8.5,9.0,34.0,40.0,11.15,2.96,3.18,,106.1%,76.5,135.5,141.5
677,2014,melvin ejim,SF,77.25,218.5,25.7,0.065,83.25,103.5,8.75,9.3,29.5,35.0,11.55,3.12,3.14,,107.8%,80.9,133.0,138.5
678,2014,tyler ennis,PG,73.0,181.5,23.9,0.062,79.25,98.0,8.25,8.8,29.0,36.0,11.12,2.84,3.3,,108.6%,72.2,127.0,134.0
679,2014,dante exum,SG,76.5,196.3,23.6,0.064,81.5,103.0,8.5,9.5,31.5,34.5,10.75,2.88,3.19,,106.5%,80.8,134.5,137.5
680,2014,cj fair,SF,78.5,218.1,24.9,0.051,81.5,104.0,9.0,9.0,27.0,35.0,11.0,3.06,3.32,,103.8%,81.0,131.0,139.0
681,2014,aaron gordon,PF,79.5,220.1,24.5,0.051,83.75,105.0,8.75,10.5,32.5,39.0,10.81,2.76,3.27,,105.3%,91.9,137.5,144.0
682,2014,jerami grant,SF,78.5,214.0,24.4,0.038,86.75,107.0,9.25,9.3,,,,,,,110.5%,85.6,,
683,2014,pj hairston,SG,76.25,228.8,27.7,0.082,81.0,101.0,8.75,9.8,32.0,37.0,11.12,,3.32,,106.2%,85.3,133.0,138.0
684,2014,gary harris,SG,74.5,204.8,25.9,0.046,78.75,96.0,8.5,9.5,,,,,,,105.7%,80.8,,
685,2014,joe harris,SG,76.75,215.0,25.7,0.062,78.0,100.0,8.5,9.8,28.5,33.5,11.11,2.92,3.31,,101.6%,82.9,128.5,133.5
686,2014,rodney hood,SF,79.25,208.2,23.3,0.075,80.5,103.0,8.5,8.5,29.0,36.0,11.21,3.14,3.38,,101.6%,72.3,132.0,139.0
687,2014,cory jefferson,PF,79.75,218.4,24.1,0.053,84.5,105.0,8.75,9.8,33.0,37.5,12.63,3.39,3.36,,106.0%,85.3,138.0,142.5
688,2014,nick johnson,SG,73.5,198.0,25.8,0.061,79.25,96.5,8.75,9.8,33.5,41.5,10.8,2.95,3.27,,107.8%,85.3,130.0,138.0
689,2014,sean kilpatrick,SG,74.5,218.7,27.7,0.092,79.0,99.0,9.0,9.0,,,,,,,106.0%,81.0,,
690,2014,alex kirk,PF,81.25,252.0,26.8,0.136,87.5,109.5,9.25,10.5,28.5,31.5,11.2,3.19,3.48,,107.7%,97.1,138.0,141.0
691,2014,zach lavine,PG,76.5,180.9,21.7,0.047,80.25,100.0,8.25,8.8,33.5,41.5,10.42,2.8,3.19,,104.9%,72.2,133.5,141.5
692,2014,devyn marble,SG,77.0,192.4,22.8,0.069,81.0,102.0,8.25,8.5,29.0,35.0,11.32,3.08,3.28,,105.2%,70.1,131.0,137.0
693,2014,james mcadoo,PF,79.5,227.6,25.3,0.062,86.25,106.5,9.25,9.0,29.5,34.0,11.61,2.91,3.28,,108.5%,83.3,136.0,140.5
694,2014,kj mcdaniels,SF,76.5,195.6,23.5,0.045,83.25,102.0,8.75,9.8,33.0,37.0,12.71,3.2,3.1,,108.8%,85.3,135.0,139.0
695,2014,doug mcdermott,SF,78.25,218.0,25.0,0.071,81.25,103.0,8.75,9.8,28.5,36.5,11.1,3.15,3.29,,103.8%,85.3,131.5,139.5
696,2014,jordan mcrae,SG,75.75,179.4,22.0,0.052,84.5,104.0,8.75,8.5,27.5,34.5,11.07,3.15,3.39,,111.6%,74.4,131.5,138.5
697,2014,shabazz napier,PG,71.0,175.2,24.4,0.074,75.25,93.0,8.25,8.5,30.5,37.5,11.6,3.13,3.2,,106.0%,70.1,123.5,130.5
698,2014,johnny obryant iii,PF,79.25,256.8,28.7,0.108,86.25,105.0,9.25,9.5,31.0,35.5,11.57,3.32,3.45,,108.8%,87.9,136.0,140.5
699,2014,lamar patterson,SG,76.0,226.0,27.5,0.108,83.0,101.0,9.0,9.3,27.5,32.5,11.63,3.13,3.45,,109.2%,83.3,128.5,133.5
700,2014,adreian payne,PF,81.0,238.5,25.6,0.076,88.0,109.0,9.25,9.5,,,,,,,108.6%,87.9,,
701,2014,elfrid payton,PG,74.5,185.4,23.5,0.057,80.0,98.5,8.75,9.0,31.5,35.5,11.06,2.92,3.23,,107.4%,78.8,130.0,134.0
702,2014,dwight powell,PF,81.5,234.4,24.8,0.062,84.5,105.0,9.0,9.3,28.5,35.0,11.28,2.88,3.2,,103.7%,83.3,133.5,140.0
703,2014,julius randle,PF,79.75,249.7,27.6,0.094,84.0,105.5,8.75,8.3,29.0,35.5,11.45,3.14,3.27,,105.3%,72.2,134.5,141.0
704,2014,glenn robinson iii,SF,77.5,211.4,24.7,0.051,82.0,100.5,9.0,9.5,36.5,41.5,11.22,3.04,3.15,,105.8%,85.5,137.0,142.0
705,2014,laquinton ross,SF,78.5,238.7,27.2,0.163,85.75,106.0,8.75,9.8,25.0,31.0,11.97,3.52,3.44,,109.2%,85.3,131.0,137.0
706,2014,marcus smart,PG,74.0,227.2,29.2,0.106,81.25,99.0,9.0,8.8,33.0,36.0,10.82,2.96,3.26,,109.8%,78.8,132.0,135.0
707,2014,russ smith,PG,71.5,160.0,22.0,0.035,75.5,95.0,8.25,8.5,29.5,34.0,11.57,3.01,3.27,,105.6%,70.1,124.5,129.0
708,2014,nik stauskas,SG,77.25,206.9,24.4,0.121,79.75,102.0,8.5,8.5,29.0,35.5,10.79,2.92,3.27,,103.2%,72.3,131.0,137.5
709,2014,jarnell stokes,PF,79.0,262.8,29.6,0.082,85.25,103.5,9.75,10.5,31.0,36.0,11.92,3.2,3.26,,107.9%,102.4,134.5,139.5
710,2014,xavier thames,PG,74.25,187.0,23.8,0.064,76.0,96.0,8.25,9.0,29.0,32.5,11.48,3.02,3.48,,102.4%,74.3,125.0,128.5
711,2014,noah vonleh,PF,80.0,247.1,27.1,0.073,88.25,108.0,9.75,11.8,31.0,37.0,11.45,3.29,3.28,,110.3%,114.6,139.0,145.0
712,2014,tj warren,SF,79.0,220.2,24.8,0.08,82.25,104.0,8.75,9.0,27.0,35.5,11.1,3.04,3.26,,104.1%,78.8,131.0,139.5
713,2014,cj wilcox,SG,75.5,201.0,24.8,0.065,81.75,100.5,8.75,9.0,31.0,37.5,11.3,2.92,3.22,,108.3%,78.8,131.5,138.0
714,2014,kendall williams,PG,74.25,183.0,23.3,0.072,77.5,99.0,8.0,7.8,27.0,33.0,10.83,2.85,,,104.4%,62.0,126.0,132.0
715,2014,james young,SG,77.25,213.3,25.1,0.051,84.0,104.0,9.0,9.5,28.0,35.5,,,,,108.7%,85.5,132.0,139.5
716,2014,patric young,PF,80.5,246.8,26.8,0.055,85.75,103.5,9.25,9.5,32.0,37.5,11.18,3.06,3.43,,106.5%,87.9,135.5,141.0
717,2013,steven adams,C,82.75,254.5,26.1,0.067,88.5,109.5,9.5,11.0,28.5,33.0,11.85,3.02,3.4,16.0,106.9%,104.5,138.0,142.5
718,2013,vander blue,SG,75.5,197.4,24.3,0.046,78.0,100.5,8.5,9.5,28.0,37.5,10.4,2.7,3.14,4.0,103.3%,80.8,128.5,138.0
719,2013,lorenzo brown,PG,76.0,189.2,23.0,0.04,79.0,100.0,8.25,8.5,28.0,34.0,11.78,3.24,3.4,8.0,103.9%,70.1,128.0,134.0
720,2013,reggie bullock,SG-SF,77.75,199.8,23.2,0.07,80.75,102.0,8.5,9.0,31.0,36.5,11.33,3.3,3.31,11.0,103.9%,76.5,133.0,138.5
721,2013,trey burke,PG,71.75,187.0,25.5,0.069,77.5,97.5,8.25,8.8,29.5,36.5,11.2,3.01,3.16,3.0,108.0%,72.2,127.0,134.0
722,2013,kentavious caldwellpope,SG,76.5,203.6,24.5,0.065,80.0,100.5,8.5,9.0,29.0,34.5,10.6,3.2,3.12,7.0,104.6%,76.5,129.5,135.0
723,2013,isaiah canaan,PG,71.0,188.4,26.3,0.059,76.5,94.5,8.25,9.5,33.0,40.5,10.98,2.89,3.22,16.0,107.7%,78.4,127.5,135.0
724,2013,jackie carmichael,PF,79.5,241.2,26.8,0.058,85.5,107.0,9.0,10.3,30.0,32.0,11.83,3.07,3.35,13.0,107.5%,92.3,137.0,139.0
725,2013,michael carterwilliams,PG,76.75,184.4,22.0,0.044,79.25,101.0,7.5,8.5,31.5,41.0,10.68,3.7,3.22,8.0,103.3%,63.8,132.5,142.0
726,2013,will clyburn,SF-SG,77.75,210.4,24.5,0.069,84.25,105.0,9.25,10.3,28.0,34.5,11.68,3.12,3.38,3.0,108.4%,94.8,133.0,139.5
727,2013,robert covington,SF-PF,78.25,208.6,23.9,0.047,85.75,106.0,9.0,8.5,29.5,36.0,11.69,3.1,3.34,9.0,109.6%,76.5,135.5,142.0
728,2013,allen crabbe,SG,77.25,197.4,23.3,0.047,83.25,103.5,8.25,8.5,30.5,36.0,10.67,3.1,3.32,10.0,107.8%,70.1,134.0,139.5
729,2013,seth curry,SG,73.0,179.2,23.6,0.096,76.0,97.5,8.0,8.3,,,,,,,104.1%,66.0,,
730,2013,brandon davies,PF,80.5,241.8,26.2,0.086,85.5,108.5,9.0,11.0,26.0,31.5,11.22,3.14,3.5,7.0,106.2%,99.0,134.5,140.0
731,2013,dewayne dedmon,C,82.0,238.8,25.0,0.084,88.0,109.0,9.0,11.0,28.0,32.5,12.75,3.26,3.4,8.0,107.3%,99.0,137.0,141.5
732,2013,gorgui dieng,C,81.75,229.6,24.2,0.054,87.5,111.5,9.0,10.0,,,,,,,107.0%,90.0,,
733,2013,james ennis,SF,77.75,200.8,23.4,0.045,83.5,104.5,8.5,8.8,29.5,36.5,11.55,3.06,3.4,7.0,107.4%,74.4,134.0,141.0
734,2013,carrick felix,SF-SG,76.75,202.6,24.2,0.033,81.25,103.5,8.5,9.5,32.0,38.5,11.16,3.09,3.25,15.0,105.9%,80.8,135.5,142.0
735,2013,jamaal franklin,SG-SF,76.0,190.8,23.2,0.083,83.25,103.5,8.5,8.3,,,,,,,109.5%,70.1,,
736,2013,rudy gobert,C,84.5,237.6,23.4,0.044,92.5,115.0,9.75,10.0,25.0,29.0,12.85,3.19,3.57,7.0,109.5%,97.5,140.0,144.0
737,2013,archie goodwin,SG,75.75,189.0,23.2,0.046,81.5,102.0,8.5,9.0,30.0,36.0,10.75,3.41,3.27,1.0,107.6%,76.5,132.0,138.0
738,2013,erick green,PG,73.5,178.2,23.2,0.044,77.75,98.0,8.5,9.0,,,,,,5.0,105.8%,76.5,,
739,2013,tim hardaway jr,SG,76.5,199.4,24.0,0.061,79.0,101.0,8.0,9.3,31.5,37.5,10.68,2.93,3.25,16.0,103.3%,74.0,132.5,138.5
740,2013,solomon hill,SF,77.5,226.0,26.5,0.076,81.0,103.0,9.0,10.5,29.5,37.5,10.77,2.91,3.19,14.0,104.5%,94.5,132.5,140.5
741,2013,richard howell,PF,78.25,249.6,28.7,0.088,82.25,105.5,8.75,9.5,,,,,,,105.1%,83.1,,
742,2013,colton iverson,C,82.5,262.8,27.1,0.096,86.0,110.0,9.25,9.5,26.5,30.0,11.52,3.04,3.52,12.0,104.2%,87.9,136.5,140.0
743,2013,pierre jackson,PG,69.5,176.0,25.6,0.045,70.0,90.0,7.5,8.3,,,,,,,100.7%,61.9,,
744,2013,grant jerrett,PF,80.75,232.0,25.0,0.101,86.0,109.0,8.5,9.3,28.5,34.0,11.85,3.23,3.51,2.0,106.5%,78.6,137.5,143.0
745,2013,myck kabongo,PG,73.25,180.4,23.6,0.06,78.25,98.0,8.25,9.0,27.5,33.5,10.64,2.86,3.44,2.0,106.8%,74.3,125.5,131.5
746,2013,kenny kadji,PF-C,80.75,241.6,26.0,0.075,87.0,106.5,9.0,10.3,34.0,38.0,11.47,2.88,3.44,9.0,107.7%,92.3,140.5,144.5
747,2013,ryan kelly,PF,81.75,228.0,24.0,0.148,83.5,110.0,9.0,10.0,,,,,,,102.1%,90.0,,
748,2013,shane larkin,PG,70.25,170.8,24.3,0.038,70.75,89.5,7.5,8.8,34.5,44.0,10.64,3.03,3.08,12.0,100.7%,65.6,124.0,133.5
749,2013,ricky ledo,SG,76.75,197.2,23.5,0.103,79.25,102.5,8.5,9.3,27.0,33.5,10.72,3.16,3.32,4.0,103.3%,78.6,129.5,136.0
750,2013,alex len,C,,,,0.064,87.5,,9.0,10.8,,,,,,,,96.8,,
